,game_id,event,player_name
274,4f7cf234-298c-4b44-b395-0499070af4ca,FIDE WCh KO,"Psakhis,L"
275,4ff4aa62-012a-4888-8ed2-08fc97518ed4,FIDE WCh KO,"Dominguez,L"
276,502a87ed-a19a-41f8-9c46-47a9a25c166b,FIDE-Wch k.o.,"Anand, Viswanathan"
277,503deec8-84fe-4b6b-a9c2-67d55cc829bc,World Championship 29th,"Kortschnoj, Viktor"
278,50cb0eae-4ca7-4648-a374-1d091eadaf10,FIDE WCh KO,"Shabalov,A"
279,50f67ae4-2cf1-41e1-8952-4b7ed899c043,FIDE WCh KO,Ye Jiangchuan
280,5115826b-c911-4fc7-856f-f178e8bae7f5,FIDE WCh KO,"Polgar,Ju"
281,512f6abc-3309-47b1-aefc-c28f015c45fd,FIDE-Wch,"Karpov, Anatoly"
282,5285d44e-ba4e-41f2-bcce-374bd0a6ec81,FIDE WCh KO,"Macieja,B"
283,52da9f67-b4db-4b1c-aacd-baf4f96a6fbf,FIDE-Wch k.o. g/15+10,"Adams, Michael"
284,52dc10b2-2232-418e-a659-d87368ffb39c,FIDE WCh KO,Xu Yuanyuan
285,52dd2d4c-0252-4453-9e0b-08f8a17867dd,FIDE WCh KO,"Sulskis,S"
286,536879b9-b3b4-447a-86f0-5e48c18b40c9,FIDE-Wch k.o.,"Zvjaginsev, Vadim"
287,53d12b71-2113-402d-bced-76e63aa27a99,FIDE-Wch k.o.,"Adams, Michael"
288,542d06ca-0e98-4e03-967b-d1ed201cce27,FIDE-Wch k.o. g/15+10,"Gelfand, Boris"
289,5485d431-6af7-4f1b-9e61-c7833602faef,FIDE WCh KO,"Yermolinsky,A"
290,54a6cef6-d157-47ef-b14a-e46e1c64c5f8,PCA-World Championship,"Kasparov, Gary"
291,55042cd6-a2a9-4fb1-b698-8224403acdbf,FIDE WCh KO,"Shirov,A"
292,5524a0a5-b159-4fc9-9ace-bb2b59612cb6,FIDE-Wch k.o.,"Beliavsky, Alexander G"
293,554f1758-0cfc-471d-92ee-a73e1b34e390,FIDE WCh KO,"Tkachiev,V"
294,55a122db-27d1-495c-bec4-bc811c1e6950,WCh 2021,"Carlsen,M"
295,55a8a63c-e2db-4b45-8a29-c1ad2b4f06f9,FIDE-Wch k.o.,"Khalifman, Alexander"
296,55b14d3d-208f-4794-8969-dfb771dc87c0,FIDE WCh KO,"Sakaev,K"
297,55c0bccb-ac29-456e-9e7c-4e15e269c849,World Championship 3rd,"Steinitz, William"
298,55dc58f3-7592-4b3f-9bc2-195de48794e1,World Championship 9th,"Lasker, Emanuel"
299,55dff081-1370-4d56-9ae1-9252c02c261a,FIDE WCh KO,"Foisor,C"
300,55ef6db4-78c3-4010-bd51-951f39167c45,FIDE WCh KO,"Georgiev,Ki"
301,5604de53-78b8-491c-ab24-86bb46e6e152,FIDE WCh KO,"Adams,Mi"
302,5618e044-17a8-4d17-8ba8-24f5a3081f98,FIDE-Wch k.o.,"Khalifman, Alexander"
303,5621bb19-73c8-4e5e-a3d3-54f3722ad7be,World Championship 16th,"Alekhine, Alexander"
304,5736e77c-0cc4-47ec-9082-434f6643e234,World Championship 35th-KK5,"Kasparov, Gary"
305,5749b604-fefc-4b2d-b5a6-02b269a72625,World Championship 20th,"Botvinnik, Mikhail"
306,5770e3f2-75dd-4552-b8a6-f1fa776eb9d4,FIDE-Wch k.o.,"Morozevich, Alexander"
307,57df93bf-e73a-41a1-9337-5f396bb0e87c,FIDE WCh KO,"Nisipeanu,LD"
308,5838470a-034d-44c8-8b61-87a17d5c3bc0,World Championship 18th,"Keres, Paul"
309,5887594e-6fe8-4387-8cc8-4000c9f003f4,World Championship 22th,"Botvinnik, Mikhail"
310,58bd22c3-3355-4862-b634-0769a7c72457,FIDE WCh KO,"Smirnov,P"
311,58dd964a-b4ec-467d-95b7-1dc9fd628bc9,World Championship 14th,"Alekhine, Alexander"
312,58e83255-93bb-4d58-8c14-78a991419338,WCh 2021,"Carlsen,M"
313,5971be75-c570-4b94-931d-ca4a0631c306,World Championship 29th,"Kortschnoj, Viktor"
314,5975c88c-a172-45aa-a58c-c5bafa31aba9,FIDE-Wch k.o.,"Shirov, Alexei"
315,598da980-2592-43f3-8420-b5addf2b48d7,FIDE WCh KO,"Movsesian,S"
316,59ae017b-7b5b-4a39-a3b4-3ac6542b9b3d,FIDE-Wch k.o.,"Akopian, Vladimir"
317,59d77969-4297-46e7-bac3-194c4a30561f,FIDE-Wch k.o.,"Dreev, Alexey"
318,5a6a700a-2ad0-479a-a403-98485f596329,FIDE-Wch k.o. g/15+10,"Khalifman, Alexander"
319,5a782846-cfbb-4923-8e2b-dd07c17e4354,WCh,"Anand,V"
320,5a8a2df5-86d0-4ffa-8635-af1ea10f40d1,FIDE-Wch k.o. g/25+10,"Magem Badals, Jorge"
321,5b0c1682-5042-4ab0-8d36-4cad750ccc9b,World Championship 5th,"Steinitz, William"
322,5b1e2924-db51-4ff7-a4c6-aa0c3f90f640,FIDE-Wch k.o.,"Krasenkow, Michal"
323,5b65c58e-2441-4440-a1e0-8b50147dbb26,World Championship 24th,"Botvinnik, Mikhail"
324,5ba1a598-b30a-4062-a7fb-f9e14e172499,World Championship 32th-KK2,"Kasparov, Gary"
325,5bbfcce2-91b8-4fe1-a3d0-19aa82b6dd8f,FIDE-Wch k.o.,"Azmaiparashvili, Zurab"
326,5bc21866-5bd5-4a06-b106-2dbb44b1aa9d,FIDE WCh KO,"Dominguez,L"
327,5c18e83c-f884-46b1-8080-02bd5dd042f3,FIDE-Wch k.o.,"Milos, Gilberto"
328,5c71579e-6eee-4012-9e73-cd3530ded259,FIDE-Wch k.o. g/25+10,"Shirov, Alexei"
329,5ddee600-d26c-4935-aee3-e9eec41ced7b,World Championship 24th,"Botvinnik, Mikhail"
330,5ec13ad1-cace-4ae7-b93c-46654e756035,FIDE-Wch k.o.,"Leko, Peter"
331,5f0f9aab-75f8-49fe-ab03-5c0c6390dfab,World Championship 17th,"Alekhine, Alexander"
332,5f302de0-7d73-4067-95a9-2b9b69093bf9,FIDE-Wch k.o.,"Kramnik, Vladimir"
333,5f7aeac2-496a-489b-9c13-138cd7ce3f71,World Championship 20th,"Smyslov, Vassily"
334,5fbc8d4f-b8af-4ac8-8e59-d8b4d002ae27,World Championship 25th,"Petrosian, Tigran V"
335,5fc4e1c4-236a-40b0-83ed-c54d1935f0ae,FIDE-Wch k.o.,"Andersson, Ulf"
336,5fd6631c-949b-42dc-b6ac-9681d22a7853,World Championship 12th,"Capablanca, Jose Raul"
337,5fe988dc-51d0-4075-9986-108c766a833b,FIDE WCh KO,"Acs,P"
338,600bf35b-8d76-4b20-a47a-13eb511b8b78,WCh,"Anand,V"
339,6014f1d2-0dfe-425f-b9c6-97a633efefed,WCh-FIDE,"Morozevich,A"
340,606f8db0-b5c7-45fb-9548-68e6b24348a4,World Championship 33th-KK3,"Kasparov, Gary"
341,60b841ae-31c1-4fd4-a4f4-8e92ad219be3,FIDE-Wch k.o. g/25+10,"Rublevsky, Sergei"
342,611e65b0-1ad3-4c2b-9297-d934cc794d63,World Championship 22th,"Smyslov, Vassily"
343,61b784cc-cdab-496b-bb12-33aab9561e84,FIDE WCh KO,"Morozevich,A"
344,61e86803-5fc3-4b47-af50-24f4a3789290,WCh,"Leko,P"
345,623dc0bd-a762-44d0-8c90-1593adaecb09,FIDE WCh KO,"Smirin,I"
346,62a2b0b7-36af-4d83-b0cd-d4abd7ea4e9f,FIDE WCh KO,"Jobava,Ba"
347,62a8b7f8-f722-4bee-8f9b-40f720b22438,FIDE WCh KO,"Ehlvest,J"
348,635f52bc-f633-4f1e-8b33-db934d578915,FIDE-Wch k.o.,"Ponomariov, Ruslan"
349,6402a6b1-1e79-41f8-95f9-4461eb59cedb,FIDE WCh KO,"Yermolinsky,A"
350,64517680-2cf9-4aee-b2b5-b25e768ce2d7,FIDE WCh KO,"Macieja,B"
351,64b82f2f-1582-47bb-bc86-6da19256fd5a,FIDE WCh KO,"Azmaiparashvili,Z"
352,64d763f7-2023-4656-99e6-047b00315e69,FIDE WCh KO,"Morozevich,A"
353,65f648ff-5f46-4182-9ff7-09ca8a19c341,FIDE WCh KO,"Malakhov,V"
354,660f0329-686c-4329-bb93-26d08ca400fe,World Championship 18th,"Smyslov, Vassily"
355,6651a2a8-98e1-4948-a916-e9006f1f18bf,World Championship 21th,"Smyslov, Vassily"
356,66850fc0-4a70-4266-a801-e9cbf28683fa,FIDE-Wch k.o.,"Sadler, Matthew"
357,66a7ef7d-b0b0-438c-b2cd-18120c0e5009,FIDE-Wch k.o.,"Anand, Viswanathan"
358,672aff57-531d-4c47-ad5d-d4783bc9c29d,World Championship 6th,"Steinitz, William"
359,680802b5-2316-45f1-a2ca-745ba9c57bb0,World Championship 5th,"Steinitz, William"
360,685d4d23-d4fd-4bb0-8865-55640ff25cdc,FIDE WCh KO,Zhang Zhong
361,68c93c2d-02dd-4378-8966-5d9add81ff1c,FIDE WCh KO,"Gurevich,M"
362,68e4407e-6710-4607-9080-8f23d8dfe007,World Championship 18th,"Botvinnik, Mikhail"
363,696d8975-7f17-48be-a6d6-e239313a30b9,WCh,"Aronian,L"
364,6993744c-ef16-4728-a413-957eadfb7976,FIDE WCh KO,"Leko,P"
365,6a1d726c-f839-4286-be9b-5307b64c1086,World Championship 18th,"Reshevsky, Samuel Herman"
366,6aac68ed-f448-43e1-9d30-ecfe23ca8e79,FIDE WCh KO,"Sakaev,K"
367,6b297a34-5c06-4a30-818d-26fcb7dfbf7f,WCh,"Anand,V"
368,6bf95c7f-30b8-4546-ac00-ad69233de15a,World Championship 28th,"Spassky, Boris V"
369,6c62fd3e-e14e-4501-96d9-d8607a63f017,FIDE-Wch k.o.,"Krasenkow, Michal"
370,6c75acd3-ced5-4df4-89ec-f702fc6aa8d9,FIDE WCh KO,"Kasimdzhanov,R"
371,6ca0e979-9e77-4418-b4c6-7e8d9b9f6031,FIDE WCh KO,"Ivanchuk,V"
372,6ca8882f-bd61-45aa-a982-a979c590d2c2,FIDE WCh KO,"Nakamura,H"
373,6ce325eb-dad6-4a0e-b5ef-927c0c4cec8d,World Championship 23th,"Botvinnik, Mikhail"
374,6cf7ab7d-7dd1-4441-b8d0-6992121429ae,FIDE-Wch,"Karpov, Anatoly"
375,6d197862-3285-447b-a83c-c42758006153,FIDE-Wch,"Karpov, Anatoly"
376,6d1b8424-a03e-498a-9ed6-b73f701595fd,World Championship 18th,"Botvinnik, Mikhail"
377,6d290882-2d24-42f0-8447-82f6cf946e48,FIDE-Wch k.o.,"Gelfand, Boris"
378,6d5e3cc4-9a96-4d90-b496-cb5657f908f3,World Championship 19th,"Bronstein, David I"
379,6d94b4c4-6335-4776-b26e-086e2920480c,World Championship 15th,"Bogoljubow, Efim"
380,6defdd2f-4ccc-4982-a737-afeaa88db46d,FIDE-Wch k.o.,"Epishin, Vladimir"
381,6e48a93e-e2ba-4da6-b86f-1e0c4f770347,FIDE WCh KO,"Piket,Je"
382,6e667a90-5a86-4f6d-b6f1-b0f6e1a8e996,FIDE WCh KO,"Malakhov,V"
383,6e73efd1-eb5d-4e05-b366-a73db478388c,World Championship 20th,"Botvinnik, Mikhail"
384,6ecf896b-ea1e-400f-8f6c-e4f32ef1eb37,FIDE WCh KO,"Ivanchuk,V"
385,6eeda7e0-87e2-403b-bd23-e38ee8559286,FIDE-Wch k.o.,"Short, Nigel D"
386,6f22ecae-3d39-4705-8049-31667ae7da9e,World Championship 2nd,"Chigorin, Mikhail"
387,6fac0311-c7ce-45ec-be36-5d22033e1b0d,FIDE WCh KO,"Gurevich,M"
388,7074d90b-88f2-4482-bb81-add79c971f2d,FIDE WCh KO,"Grischuk,A"
389,70c341e1-32d5-42fd-9941-7b70d84d7769,World Championship 6th,"Lasker, Emanuel"
390,70c6c83e-d017-4dbc-80c0-2dedf11b29fd,FIDE-Wch k.o.,"Malaniuk, Vladimir P"
391,71510a9d-780a-44d2-9096-1ac18ef98fba,FIDE WCh KO,"Dautov,R"
392,71cd6a9a-ac6a-47fa-aab9-e0a4f5a16939,FIDE WCh KO,"Gelfand,B"
393,72f3a014-1fe4-4cad-8463-9231b3946f1a,FIDE WCh KO,"Adams,Mi"
394,72f66511-e5fe-4f7f-a39d-7c96e0095e14,FIDE WCh KO,"Shirov,A"
395,73203762-25fb-4d5f-ac90-49403009b7e1,World Championship 2nd,"Chigorin, Mikhail"
396,732257ac-34ce-4f3d-85e2-2179be5da493,FIDE-Wch k.o. g/25+10,"Magem Badals, Jorge"
397,73bdc05e-34fc-4212-bee0-17133d90cd71,FIDE WCh KO,"Dominguez,L"
398,73d88686-cb8f-41c8-ac39-d34266892a80,World Championship 15th,"Alekhine, Alexander"
399,745f8d73-2a19-4b56-bf74-184f322ae4b9,FIDE WCh KO,"Malakhov,V"
400,7495bb1e-dcab-4388-8b7c-306f75914b72,FIDE WCh KO,"Gurevich,M"
401,74a45813-800e-4d27-b691-a28fcdfb8042,FIDE WCh KO,"Ponomariov,R"
402,75358220-1d9c-477e-8d94-04f948c65117,FIDE WCh KO,"Gurevich,M"
403,756bd505-2427-416a-b49a-3844b6a51f23,FIDE-Wch k.o.,"Nisipeanu, Liviu Dieter"
404,75a845cf-2cce-4a1a-a5dd-cc5fab3995dc,FIDE WCh KO,"Kasimdzhanov,R"
405,75b4989a-ec9d-4135-9bfa-91d6e0d820fe,FIDE WCh KO,"Benjamin,Joe"
406,75e4715c-0f73-4eed-8e13-6f2b776cd3cf,FIDE WCh KO,"Grischuk,A"
407,770c7f69-ce20-474f-958f-4474b166eceb,FIDE-Wch k.o.,"Short, Nigel D"
408,77b2d9d1-29d3-4bb5-87e1-dd59d2a8d522,FIDE-Wch k.o.,"Topalov, Veselin"
409,78209830-1a15-4d59-a19c-6c43eeccad35,FIDE WCh KO,"Van Wely,L"
410,7874d4ed-23b3-43be-a807-67c6fef579f2,WCh,"Topalov,V"
411,7896fefd-d9ee-4d15-9909-a7406fab9800,World Championship 15th,"Bogoljubow, Efim"
412,7937e0f0-cbfe-488b-97c5-de92369c77a5,FIDE-Wch k.o.,"Asrian, Karen"
413,7978f466-acb5-4e4a-9403-1a1824eedbb0,FIDE-Wch,"Kamsky, Gata"
414,7981e332-d989-46a0-b96b-4ee3d53cd56c,World Championship 4th,"Steinitz, William"
415,7a673f6a-1faf-4fd8-9cd5-3ec4076915c8,FIDE-Wch k.o.,"Fedorov, Alexei"
416,7aa8dc7a-d17a-4e15-8ffa-50a4dc37579c,World Championship 23th,"Tal, Mihail"
417,7ab896b5-bf67-45b3-9769-c6d618aae242,FIDE-Wch k.o.,"Bareev, Evgeny"
418,7abeef48-7408-4953-b358-bbff5563e405,FIDE WCh KO,"Shirov,A"
419,7add920f-545c-4d2a-b3c7-d2574b13c9cc,FIDE WCh KO,"Aronian,L"
420,7b06f010-9734-4adf-8d21-d660e4214111,World Championship 16th,"Euwe, Max"
421,7b1967fa-c5a5-4cd2-aaf7-c66fee94f0f4,FIDE-Wch k.o.,"Zvjaginsev, Vadim"
422,7b560535-21ed-4606-8ee8-b77261feb1f3,FIDE-Wch k.o.,"Khalifman, Alexander"
423,7b9232b3-60fa-4b75-bebf-5a13f4ae1ce7,FIDE WCh KO,"Paragua,M"
424,7b9dece3-57e9-4181-a036-89640242a082,FIDE-Wch,"Timman, Jan H"
425,7bb045e8-5a7a-4cef-a907-b6d9c7d4597a,World Championship 1st,"Zukertort, Johannes Hermann"
426,7bd5493f-8f3d-4f53-a78d-c06234f45594,FIDE WCh KO,"Smirin,I"
427,7c064ef6-7a0a-4913-b4fb-4e6f5071bd37,World Championship 19th,"Botvinnik, Mikhail"
428,7c20df3e-7dc3-4216-934e-813d6a6db25d,WCh Playoffs,"Topalov,V"
429,7c218f3d-4f54-44b6-b08a-1a43b9bf9d42,FIDE-Wch k.o.,"Short, Nigel D"
430,7c28ddd1-6e61-4f20-8807-e74801bea288,FIDE-Wch k.o.,Peng Xiaomin
431,7c417d6b-8732-4951-bf9a-546de08eda52,FIDE WCh KO,"Kasimdzhanov,R"
432,7c905bde-eef2-4d49-a9ca-56299cfc4964,FIDE WCh KO,"Gulko,B"
433,7cfc3567-5a8e-4ab3-b0f0-97a650f65945,World Championship 9th,"Lasker, Emanuel"
434,7d9ac2dd-ae05-48ec-8c4d-4736f9078dde,FIDE-Wch k.o. f 25',"Karpov, Anatoly"
435,7e04a9d6-d522-46bb-9696-7c19c2d487ed,FIDE WCh KO,"Azmaiparashvili,Z"
436,7e309f23-94c1-4c7c-96f8-ab91442b96d1,FIDE WCh KO,"Bacrot,E"
437,7e846cb6-54cd-491c-967e-cb4f39346c5d,FIDE WCh KO,Peng Xiaomin
438,7f2c71cc-a5e7-491f-9039-302472cf66e5,FIDE WCh KO,"Svidler,P"
439,7f411b65-e2dd-477c-8d6b-8562fae22e89,World Championship 20th,"Smyslov, Vassily"
440,7ff49f47-7262-4010-90a5-c6e48cdff920,World Championship 18th,"Euwe, Max"
441,803908da-25f7-4296-aa3d-224147dcb35e,FIDE-Wch k.o.,"Nisipeanu, Liviu Dieter"
442,80928344-f1c8-4e11-9bcb-fd0e0ec1c3ad,World Championship 2nd,"Steinitz, William"
443,814eb2ba-935b-4186-a52b-58103e208c44,World Championship 24th,"Tal, Mihail"
444,816db6b8-260e-4880-a599-dcab2d483c27,WCh-FIDE,"Topalov,V"
445,8183dcb1-6fb7-4d72-94cc-2baabbeb0cdd,FIDE-Wch k.o. g/25+10,"Khalifman, Alexander"
446,82752ab9-a3db-44db-8c5f-275ad572af72,World Championship 9th,"Lasker, Emanuel"
447,82a45c4a-8c94-4fcf-af91-30715e190965,FIDE WCh KO,"Bruzon,L"
448,8343e47e-45f0-4535-8fa3-8bfca566b36f,FIDE-Wch k.o. g/25+10,"Asrian, Karen"
449,839f409f-b4a9-4ff9-8346-a58d8d0ec185,World Championship 22th,"Smyslov, Vassily"
450,83e92af6-3698-426d-8155-8935d04e7989,World Championship 34th-KK4,"Kasparov, Gary"
451,841f3971-8c78-49e2-82dd-2e16eff8bb27,World Championship 6th,"Lasker, Emanuel"
452,84228834-5a50-4b50-9218-fa3e5eaffc38,FIDE WCh KO,"Stepovaia Dianchenko,T"
453,846209dd-3c1d-4231-b749-e7c4564bb936,FIDE-Wch k.o.,"Hansen, Curt"
454,84858d1a-9c23-436c-a53d-3ad7e6a53112,FIDE-Wch k.o.,"Chernin, Alexander"
455,85487c3b-8f21-4a11-ad6f-06b96ff52549,World Championship 5th,"Lasker, Emanuel"
456,8557cf22-30dc-44fc-bdfc-a810b5c2f88b,World Championship 2nd,"Steinitz, William"
457,85c3014a-ce6c-45b5-9f12-c87efa702871,FIDE WCh KO,"Kiseleva,N"
458,85cb9df1-f425-42be-8151-f03e9e4efe36,FIDE-Wch k.o.,"Dreev, Alexey"
459,85e074c2-c400-4468-b0e9-dba96c734eec,FIDE WCh KO,"Nataf,IA"
460,85f912a4-3e0a-4abd-8634-eba751a6f992,WCh 2012,"Gelfand,B"
461,860a9c7d-5f67-4274-badd-d9c97743a5f6,FIDE WCh KO,"Dominguez,L"
462,86293d0b-c3df-41b3-8e9b-6a62f3dcd3a7,FIDE WCh KO,"Adianto,U"
463,8648f72e-3b61-4341-88bf-be77ae386383,FIDE-Wch k.o.,"Miladinovic, Igor"
464,8671572a-1a51-4075-8c56-ed6e1e4bc31c,FIDE-Wch k.o.,"Almasi, Zoltan"
465,868e43f6-c065-4944-840d-106e4c1bca27,FIDE WCh KO,"Nakamura,H"
466,8692200f-2ac1-4b09-ac01-b76f6177b056,FIDE WCh KO,"Dominguez,L"
467,86b959d3-e556-4797-bf33-19eaded05c49,FIDE WCh KO,"Azmaiparashvili,Z"
468,86deb25d-6ba1-47f3-a4e2-6a7ee7e8dcbc,FIDE-Wch k.o. g/25+10,"Khalifman, Alexander"
469,86ecee5c-8ff5-4586-bfd6-43f24dfd1d13,FIDE WCh KO,"Topalov,V"
470,86ee6fb8-40ae-4a8b-988c-d1387c7d4adb,FIDE-Wch k.o. g/25+10,"Lautier, Joel"
471,870e0963-64af-4bc7-821a-1f2c91ce3d86,FIDE WCh KO,"Van Wely,L"
472,87149e12-ca6c-4512-be04-0cfdd697e4a8,World Championship 9th,"Lasker, Emanuel"
473,876bcd6a-b717-4b2f-8217-deb49b4f3880,FIDE-Wch k.o.,"Magem Badals, Jorge"
474,87aabb88-0549-4088-9681-5ecdaaaaae64,FIDE WCh KO,"Dreev,A"
475,87d577b3-3fb5-469c-ad33-0abf6f66098e,FIDE WCh KO,"Vasquez,R"
476,884b4e26-4071-4e6e-907a-a1449094b7ee,FIDE WCh KO,"Rublevsky,S"
477,885ab392-487e-4e0e-b62c-159eb32fcf14,FIDE WCh KO,Xu Yuanyuan
478,88e4c83f-dd3c-4828-9163-8ad918be83aa,FIDE WCh KO,"Dizdarevic,E"
479,890fd6eb-1f79-4ba1-a9ce-3eebf84c0f4a,World Championship 29th,"Karpov, Anatoly"
480,8913108b-7690-487e-8575-47e084d5e9b7,World Championship 25th,"Petrosian, Tigran V"
481,891cd8df-0169-4ba1-9154-2c9ba07a44e3,World Championship 19th,"Botvinnik, Mikhail"
482,8923c02d-e59b-4c35-adbc-8dbe160aa8a4,World Championship 1st,"Zukertort, Johannes Hermann"
483,893fc733-780c-4133-8a6f-e35398f6055b,FIDE WCh KO,"Sakaev,K"
484,8984a0f0-85a3-4cf5-a7fa-ae6b11a893ca,WCh,"Kramnik,V"
485,89940ca1-9fb2-406b-882f-0649d642599f,FIDE-Wch k.o.,"Akopian, Vladimir"
486,8a3cda5e-119e-4260-9eea-65aa92e3ef07,FIDE WCh KO,"Khalifman,A"
487,8ab85012-9d7e-4114-9508-9c217595d15d,World Championship 8th,"Lasker, Emanuel"
488,8abc1978-ec05-4b0f-a22a-b321ed4af7e9,WCh 2014,"Carlsen, Magnus"
489,8adc1dc3-a027-47cd-8397-ab817a67750a,FIDE WCh KO,"Kasimdzhanov,R"
490,8af232de-ed13-48e9-bdd3-ebbceac8ee71,FIDE WCh KO,"Almasi,Z"
491,8bd4cf13-ba57-499b-aee8-4517e544549f,FIDE WCh KO,"Ivanchuk,V"
492,8bf2c286-e1ed-4ab7-beb6-3ba61b637692,FIDE WCh KO,"Sakaev,K"
493,8bf505df-3ec4-4c3f-8a0f-a98a3581fe2f,World Championship 24th,"Tal, Mihail"
494,8c0f9e77-98be-499b-a0a2-e47ec53aff99,WCh-FIDE,"Leko,P"
495,8c290796-93d3-4d30-8dd8-05069496d377,WCh,"Svidler,P"
496,8c508208-1f2b-40db-818f-609f26f50a5c,World Championship 27th,"Spassky, Boris V"
497,8c6a1c2a-49c7-4e4f-8aa9-b6c90bbd6b48,FIDE WCh KO,"Nataf,IA"
498,8cc04271-c47c-48b4-a0da-05747e6e7f8b,FIDE WCh KO,"Minasian,Art"
499,8ccb3671-6648-4abb-b559-13fd294070b4,FIDE WCh KO,"Kasimdzhanov,R"
500,8d31341f-31c4-45b0-ae9a-4ad97bd35704,FIDE WCh KO,"Iordachescu,V"
501,8d315a7e-99e4-45a6-846b-b85b20eb56c8,FIDE WCh KO,"Piket,Je"
502,8d63b422-e8ed-4ec6-8e67-45a92610d2fb,World Championship 16th,"Euwe, Max"
503,8d8bfe6d-f143-4146-8841-c54f584d457f,FIDE WCh KO,"Galkin,A"
504,8ddb538f-20e7-4237-b3f9-42b4920b75c6,WCh 2013,"Carlsen, Magnus"
505,8ea2650e-866b-4bd4-a9b8-0dc81b0d629f,FIDE WCh KO,"Ponomariov,R"
506,8eb6233c-77a5-4c34-88b3-de5261f7dfc3,World Championship 3rd,"Steinitz, William"
507,8ec8090f-aa00-453a-89ba-d2126840ff37,FIDE-Wch k.o. g/15+10,"Tiviakov, Sergei"
508,8f372fa4-4731-4a35-b5db-a9040d05d3de,FIDE-Wch k.o. g/25+10,"Almasi, Zoltan"
509,8f7c5023-e104-4a92-bde9-6f8d1ac43eb3,FIDE-Wch k.o.,"Gretarsson, Helgi Ass"
510,8f8ea084-b204-41f8-b94b-cb03e1eb3a90,FIDE WCh KO,"Azmaiparashvili,Z"
511,901a9b00-829f-4565-86ac-243a93326d5d,FIDE WCh KO,"Khalifman,A"
512,9057579c-6c4f-4d66-81c3-9ce2a9b0f76a,World Championship 24th,"Botvinnik, Mikhail"
513,907f13d1-3a05-40b3-b89f-d48eff960b1f,World Championship 20th,"Botvinnik, Mikhail"
514,90f7e602-d55e-4db1-b79b-1e51d3c8c796,World Championship 3rd,"Gunsberg, Isidor"
515,913e99f4-9179-402e-8b45-e02f891e4dc1,World Championship 20th,"Smyslov, Vassily"
516,917e8995-8702-4022-af85-380a385f7ad2,FIDE WCh KO,"Macieja,B"
517,91a47ed4-3918-4509-97b7-2b55520f2c75,WCh,"Leko,P"
518,91b73e60-852e-4fd4-b978-d1fef174163e,FIDE WCh KO,"Iordachescu,V"
519,9208ac6f-fe58-4138-83ca-8a028293564c,World Championship 24th,"Tal, Mihail"
520,927b7b2c-8f56-420a-938a-da6708e52aba,FIDE-Wch k.o. g/25+10,"Nisipeanu, Liviu Dieter"
521,93367142-9ef4-4087-b2e8-0a4925b4c968,FIDE WCh KO,"Kasimdzhanov,R"
522,933ac29c-24d2-406a-8c0c-71942e60978d,FIDE WCh KO,"Azmaiparashvili,Z"
523,93a10f01-5d8a-4570-8159-53fcb36ef96e,FIDE-Wch k.o.,"Khalifman, Alexander"
524,93ad6db0-258c-4952-a821-f0b1f05e3c03,World Championship 32th-KK2,"Kasparov, Gary"
525,9421caa8-43e7-4b6b-8762-cc662ee4a9d7,World Championship 4th,"Steinitz, William"
526,945ec95f-a42a-47cf-a08b-d8d5445d46e1,FIDE WCh KO,"Filippov,Va"
527,9464cb8a-1b7d-4199-a752-937b849a6ced,FIDE WCh KO,"Morozevich,A"
528,949f912b-6d04-46ca-81a6-d7d7b3bb1388,World Championship 7th,"Lasker, Emanuel"
529,94ae9528-45f3-489d-87d5-3e8bf0f34435,World Championship 30th,"Kortschnoj, Viktor"
530,953ae322-bde7-4e57-82f8-b4735299aeeb,FIDE WCh KO,"Adams,Mi"
531,9554ce02-2c1f-449d-97d5-862433641585,FIDE-Wch k.o. g/25+10,"Yermolinsky, Alex"
532,956ca9e8-7476-4943-9249-bba4ae6e5929,FIDE-Wch k.o.,"Krasenkow, Michal"
533,9603beef-7a9a-49a1-ade9-2d1ca4ecf4f9,World Championship 5th,"Lasker, Emanuel"
534,960a1003-1ec9-4839-a177-bfcc93b6c4a1,World Championship 5th,"Lasker, Emanuel"
535,968c8d20-3f15-471d-8a06-4751ee5b7b9b,FIDE WCh KO,"Kasimdzhanov,R"
536,9695f339-4c12-479a-ac30-ced98b200d29,World Championship 2nd,"Chigorin, Mikhail"
537,96b82357-aa9d-44cb-9bb4-de3c0d51c29e,FIDE-Wch k.o.,"Slobodjan, Roman"
538,975794ee-d8b6-4411-ba19-4c163547d0df,FIDE-Wch k.o.,"Shaked, Tal"
539,97656211-23d7-47a5-97b1-a838c09c2bb2,WCh-FIDE,"Anand,V"
540,98231cc8-e2f8-4719-ae42-cfd6666ceb4d,WCh-FIDE,"Topalov,V"
541,9879feea-919a-48f8-9d8d-124675824b2c,WCh-FIDE,"Topalov,V"
542,991fb6b1-04ed-49bd-9e6e-8c61d9427ddb,World Championship 5th,"Lasker, Emanuel"
543,99216caa-b4e1-46bd-8d46-2642dcf8a2b0,World Championship 4th,"Chigorin, Mikhail"
544,994fd75a-a32a-4b0c-b080-ef4a63a20d5f,World Championship 20th,"Botvinnik, Mikhail"
545,9996b563-f58e-406a-9a98-766c483a980d,FIDE WCh KO,"Gelfand,B"
546,99b5772c-509b-49f8-b9b7-065f4164a5b0,FIDE-Wch k.o.,"Akopian, Vladimir"
